2234,13512,13512.3.09:10.120/0,3,9,10,9,10,120,40.384,-3.7662
2235,15715,15715.0.09:10.120/0,0,9,10,9,10,120,40.38,-3.772
2236,18408,18408.0.08:00.60/0,0,8,0,8,0,60,40.381,-3.7698
2236,18408,18408.1.08:00.60/0,1,8,0,8,0,60,40.381,-3.7698
2236,18408,18408.2.08:00.60/0,2,8,0,8,0,60,40.381,-3.7698
2236,18408,18408.3.08:00.60/0,3,8,0,8,0,60,40.381,-3.7698
2236,18408,18408.4.08:00.60/0,4,8,0,8,0,60,40.381,-3.7698
2237,23650,23650.1.09:10.120/0,1,9,10,9,10,120,40.452,-4.0009
2238,24828,24828.0.13:35.60/0,0,13,35,13,35,60,40.379,-3.765
2238,24828,24828.1.14:35.60/0,1,14,35,14,35,60,40.379,-3.765
2238,24828,24828.3.13:35.60/0,3,13,35,13,35,60,40.379,-3.765
2238,24828,24828.4.13:30.60/0,4,13,30,13,30,60,40.379,-3.765
2239,48345,48345.4.13:30.120/0,4,13,30,13,30,120,40.38,-3.772
2240,50207,50207.1.11:20.120/0,1,11,20,11,20,120,40.387,-3.7678
2240,50207,50207.3.11:20.120/0,3,11,20,11,20,120,40.387,-3.7678
2241,6191,6191.0.11:20.120/0,0,11,20,11,20,120,40.382,-3.7672
2241,6191,6191.4.11:20.120/0,4,11,20,11,20,120,40.382,-3.7672
2242,6517,6517.4.09:10.120/0,4,9,10,9,10,120,40.453,-4.0013
2243,10053,10053.2.12:00.60/0,2,12,0,12,0,60,40.428,-3.7326
2244,30235,30235.0.08:00.60/0,0,8,0,8,0,60,40.431,-3.7359
2244,30235,30235.1.08:00.60/0,1,8,0,8,0,60,40.431,-3.7359
2244,30235,30235.2.08:00.60/0,2,8,0,8,0,60,40.431,-3.7359
2244,30235,30235.3.08:00.60/0,3,8,0,8,0,60,40.431,-3.7359
2244,30235,30235.4.08:00.60/0,4,8,0,8,0,60,40.431,-3.7359
2245,30235,30235.0.09:00.45/0,0,9,0,9,0,45,40.431,-3.7359
2245,30235,30235.1.09:00.45/0,1,9,0,9,0,45,40.431,-3.7359
2245,30235,30235.2.09:00.45/0,2,9,0,9,0,45,40.431,-3.7359
2245,30235,30235.3.09:00.45/0,3,9,0,9,0,45,40.431,-3.7359
2245,30235,30235.4.09:00.45/0,4,9,0,9,0,45,40.431,-3.7359
2246,35379,35379.3.12:35.120/0,3,12,35,12,35,120,40.428,-3.7326
2247,4032,4032.0.12:30.120/0,0,12,30,12,30,120,40.417,-3.7003
2248,40770,40770.3.16:00.120/0,3,16,0,16,0,120,40.427,-3.7328
2249,47808,47808.0.10:00.150/0,0,10,0,10,0,150,40.427,-3.7334
2249,47808,47808.3.10:00.150/0,3,10,0,10,0,150,40.427,-3.7334
2250,48988,48988.2.10:00.180/0,2,10,0,10,0,180,40.428,-3.7343
2251,5068,5068.1.10:00.120/0,1,10,0,10,0,120,40.427,-3.73
2251,5068,5068.4.10:00.120/0,4,10,0,10,0,120,40.427,-3.73
2252,5377,5377.0.18:30.90/0,0,18,30,18,30,90,40.427,-3.7323
2252,5377,5377.3.18:30.90/0,3,18,30,18,30,90,40.427,-3.7323
2253,9011,9011.4.12:20.120/0,4,12,20,12,20,120,40.427,-3.7328
2254,13033,13033.2.08:50.120/0,2,8,50,8,50,120,40.433,-3.7104
2255,14992,14992.0.11:00.120/0,0,11,0,11,0,120,40.43,-3.7039
2256,30557,30557.3.08:50.120/0,3,8,50,8,50,120,40.417,-3.7003
2257,36850,36850.1.08:50.120/0,1,8,50,8,50,120,40.442,-3.7041
2258,36854,36854.4.08:50.120/0,4,8,50,8,50,120,40.442,-3.7041
2259,5242,5242.0.14:20.30/0,0,14,20,14,20,30,40.417,-3.7003
2259,5242,5242.1.14:20.30/0,1,14,20,14,20,30,40.417,-3.7003
2259,5242,5242.2.14:20.30/0,2,14,20,14,20,30,40.417,-3.7003
2259,5242,5242.3.14:20.30/0,3,14,20,14,20,30,40.417,-3.7003
2259,5242,5242.4.14:20.30/0,4,14,20,14,20,30,40.417,-3.7003
2260,5526,5526.2.12:10.120/0,2,12,10,12,10,120,40.44,-3.7091
2261,5913,5913.1.12:10.120/0,1,12,10,12,10,120,40.442,-3.7041
2261,5913,5913.4.12:10.120/0,4,12,10,12,10,120,40.442,-3.7041
2262,6323,6323.0.12:10.120/0,0,12,10,12,10,120,40.442,-3.7041
2262,6323,6323.3.12:10.120/0,3,12,10,12,10,120,40.442,-3.7041
2263,6527,6527.0.10:40.120/0,0,10,40,10,40,120,40.436,-3.7007
2264,8664,8664.0.08:50.120/0,0,8,50,8,50,120,40.442,-3.7041
2265,9994,9994.0.11:00.60/0,0,11,0,11,0,60,40.442,-3.7041
2265,9994,9994.1.11:00.60/0,1,11,0,11,0,60,40.442,-3.7041
2265,9994,9994.2.11:00.60/0,2,11,0,11,0,60,40.442,-3.7041
2265,9994,9994.3.11:00.60/0,3,11,0,11,0,60,40.442,-3.7041
2265,9994,9994.4.11:00.60/0,4,11,0,11,0,60,40.442,-3.7041
2266,23471,23471.2.13:00.120/0,2,13,0,13,0,120,40.397,-3.7692
2267,23953,23953.4.10:05.60/0,4,10,5,10,5,60,40.386,-3.7579
2268,33070,33070.6.09:00.60/0,6,9,0,9,0,60,40.394,-3.7671
2269,34081,34081.3.11:30.120/0,3,11,30,11,30,120,40.454,-3.6969
2270,34416,34416.4.12:00.120/0,4,12,0,12,0,120,40.417,-3.7003
2271,37317,37317.5.11:05.90/0,5,11,5,11,5,90,40.392,-3.7526
2272,43730,43730.1.10:00.90/0,1,10,0,10,0,90,40.397,-3.7729
2272,43730,43730.2.10:00.90/0,2,10,0,10,0,90,40.397,-3.7729
2272,43730,43730.3.10:00.90/0,3,10,0,10,0,90,40.397,-3.7729
2272,43730,43730.4.10:00.90/0,4,10,0,10,0,90,40.397,-3.7729
2273,49688,49688.2.11:30.90/0,2,11,30,11,30,90,40.398,-3.7688
2274,8103,8103.1.08:00.120/0,1,8,0,8,0,120,40.394,-3.7794
2275,8241,8241.5.08:30.30/0,5,8,30,8,30,30,40.399,-3.7737
2276,9371,9371.1.11:30.180/0,1,11,30,11,30,180,40.397,-3.7691
2277,15825,15825.2.12:30.120/0,2,12,30,12,30,120,40.381,-3.772
2278,23376,23376.0.12:30.120/0,0,12,30,12,30,120,40.378,-3.7689
2279,24959,24959.2.10:50.90/0,2,10,50,10,50,90,40.379,-3.7703
2279,24959,24959.4.10:50.90/0,4,10,50,10,50,90,40.379,-3.7703
2280,33294,33294.1.11:00.120/0,1,11,0,11,0,120,40.381,-3.7716
2280,33294,33294.3.11:00.120/0,3,11,0,11,0,120,40.381,-3.7716
2281,47909,47909.1.13:10.120/0,1,13,10,13,10,120,40.379,-3.7739
2281,47909,47909.3.13:10.120/0,3,13,10,13,10,120,40.379,-3.7739
2282,6558,6558.0.07:50.180/0,0,7,50,7,50,180,40.378,-3.769
2282,6558,6558.1.07:50.180/0,1,7,50,7,50,180,40.378,-3.769
2282,6558,6558.2.07:50.180/0,2,7,50,7,50,180,40.378,-3.769
2282,6558,6558.3.07:50.180/0,3,7,50,7,50,180,40.378,-3.769
2282,6558,6558.4.07:50.180/0,4,7,50,7,50,180,40.378,-3.769
2283,12916,12916.0.09:30.120/0,0,9,30,9,30,120,40.435,-3.703
2283,12916,12916.2.09:30.120/0,2,9,30,9,30,120,40.435,-3.703
2283,12916,12916.4.09:30.120/0,4,9,30,9,30,120,40.435,-3.703
2284,37726,37726.0.11:40.60/0,0,11,40,11,40,60,40.436,-3.7017
2284,37726,37726.1.11:40.120/0,1,11,40,11,40,120,40.436,-3.7017
2284,37726,37726.2.11:40.60/0,2,11,40,11,40,60,40.436,-3.7017
2284,37726,37726.3.11:40.120/0,3,11,40,11,40,120,40.436,-3.7017
2284,37726,37726.4.11:40.60/0,4,11,40,11,40,60,40.436,-3.7017
2285,37731,37731.0.12:40.120/0,0,12,40,12,40,120,40.436,-3.7017
2285,37731,37731.2.12:40.120/0,2,12,40,12,40,120,40.436,-3.7017
2285,37731,37731.4.12:40.120/0,4,12,40,12,40,120,40.436,-3.7017
2286,5918,5918.1.09:30.120/0,1,9,30,9,30,120,40.436,-3.6981
2286,5918,5918.3.09:30.120/0,3,9,30,9,30,120,40.436,-3.6981
2287,7737,7737.1.13:45.120/0,1,13,45,13,45,120,40.438,-3.6986
2287,7737,7737.3.13:45.120/0,3,13,45,13,45,120,40.438,-3.6986
2288,13463,13463.2.12:20.120/0,2,12,20,12,20,120,40.427,-3.7017
2289,15050,15050.2.12:30.120/0,2,12,30,12,30,120,40.425,-3.7033
2290,186,186.1.12:50.90/0,1,12,50,12,50,90,40.338,-3.8157
2290,186,186.4.09:00.90/0,4,9,0,9,0,90,40.338,-3.8157
2291,22930,22930.2.09:00.60/0,2,9,0,9,0,60,40.426,-3.7031
2292,23920,23920.3.10:40.120/0,3,10,40,10,40,120,40.426,-3.7031
2293,29334,29334.3.12:50.120/0,3,12,50,12,50,120,40.426,-3.7056
2294,36979,36979.1.14:30.60/1,1,14,30,14,30,60,40.424,-3.7035
2295,37111,37111.0.09:00.120/0,0,9,0,9,0,120,40.417,-3.7003
2296,47335,47335.0.11:10.120/0,0,11,10,11,10,120,40.426,-3.7032
2296,47335,47335.4.10:40.150/0,4,10,40,10,40,150,40.426,-3.7032
2297,597,597.1.10:40.120/0,1,10,40,10,40,120,40.424,-3.7052
2297,597,597.4.13:20.120/0,4,13,20,13,20,120,40.424,-3.7052
2298,601,601.1.09:00.90/0,1,9,0,9,0,90,40.444,-3.5702
2298,601,601.3.09:00.90/0,3,9,0,9,0,90,40.444,-3.5702
2299,9801,9801.0.13:30.120/0,0,13,30,13,30,120,40.429,-3.7038
2300,33327,33327.1.13:00.120/0,1,13,0,13,0,120,40.452,-3.7116
2300,33327,33327.3.13:00.120/0,3,13,0,13,0,120,40.452,-3.7116
2300,33327,33327.4.13:00.120/0,4,13,0,13,0,120,40.452,-3.7116
2301,33654,33654.0.09:45.60/0,0,9,45,9,45,60,40.448,-3.71
2301,33654,33654.1.09:45.60/0,1,9,45,9,45,60,40.448,-3.71
2301,33654,33654.2.09:45.60/0,2,9,45,9,45,60,40.448,-3.71
2301,33654,33654.3.09:45.60/0,3,9,45,9,45,60,40.448,-3.71
2301,33654,33654.4.09:45.60/0,4,9,45,9,45,60,40.448,-3.71
2302,33654,33654.0.13:15.120/0,0,13,15,13,15,120,40.448,-3.71
2302,33654,33654.1.13:15.120/0,1,13,15,13,15,120,40.448,-3.71
2302,33654,33654.2.13:15.120/0,2,13,15,13,15,120,40.448,-3.71
2302,33654,33654.3.13:15.120/0,3,13,15,13,15,120,40.448,-3.71
2302,33654,33654.4.13:15.120/0,4,13,15,13,15,120,40.448,-3.71
2303,38811,38811.0.08:00.60/0,0,8,0,8,0,60,40.446,-3.711
2303,38811,38811.1.08:00.60/0,1,8,0,8,0,60,40.446,-3.711
2303,38811,38811.2.08:00.60/0,2,8,0,8,0,60,40.446,-3.711
2303,38811,38811.3.08:00.60/0,3,8,0,8,0,60,40.446,-3.711
2303,38811,38811.4.08:00.60/0,4,8,0,8,0,60,40.446,-3.711
2304,47514,47514.2.11:30.90/0,2,11,30,11,30,90,40.463,-3.7098
2305,5138,5138.0.10:15.120/0,0,10,15,10,15,120,40.461,-3.7108
2306,11744,11744.5.19:30.30/0,5,19,30,19,30,30,40.444,-3.7005
2306,11744,11744.6.19:30.30/0,6,19,30,19,30,30,40.444,-3.7005
2307,11746,11746.5.11:50.120/0,5,11,50,11,50,120,40.444,-3.6957
2307,11746,11746.6.10:00.60/0,6,10,0,10,0,60,40.444,-3.6957
2308,11969,11969.6.11:50.60/0,6,11,50,11,50,60,40.444,-3.6972
2309,19773,19773.5.08:40.60/0,5,8,40,8,40,60,40.417,-3.7003
2309,19773,19773.6.08:40.60/0,6,8,40,8,40,60,40.417,-3.7003
2310,19773,19773.5.14:00.60/0,5,14,0,14,0,60,40.417,-3.7003
2310,19773,19773.6.14:00.60/0,6,14,0,14,0,60,40.417,-3.7003
2311,19773,19773.5.20:10.30/0,5,20,10,20,10,30,40.417,-3.7003
2311,19773,19773.6.20:10.30/0,6,20,10,20,10,30,40.417,-3.7003
2312,39522,39522.5.09:50.30/0,5,9,50,9,50,30,40.445,-3.7033
2312,39522,39522.6.09:50.30/0,6,9,50,9,50,30,40.445,-3.7033
2313,50161,50161.0.09:40.90/0,0,9,40,9,40,90,40.447,-3.7064
2314,5441,5441.5.11:10.30/0,5,11,10,11,10,30,40.417,-3.7003
2314,5441,5441.6.11:10.30/0,6,11,10,11,10,30,40.417,-3.7003
2315,6353,6353.5.09:10.60/0,5,9,10,9,10,60,40.442,-3.697
2316,6754,6754.5.10:30.30/0,5,10,30,10,30,30,40.439,-3.6978
2317,7351,7351.6.20:50.60/0,6,20,50,20,50,60,40.442,-3.6957
2318,7351,7351.5.20:50.60/0,5,20,50,20,50,60,40.442,-3.6957
2319,9740,9740.5.08:00.30/0,5,8,0,8,0,30,40.403,-3.7017
2319,9740,9740.6.08:00.30/0,6,8,0,8,0,30,40.403,-3.7017
2320,1550,1550.0.09:00.120/0,0,9,0,9,0,120,40.428,-3.7079
2320,1550,1550.2.09:00.90/0,2,9,0,9,0,90,40.428,-3.7079
2320,1550,1550.4.09:00.90/0,4,9,0,9,0,90,40.428,-3.7079
2321,17113,17113.1.09:50.120/0,1,9,50,9,50,120,40.417,-3.7003
2322,20761,20761.0.13:20.120/0,0,13,20,13,20,120,40.417,-3.7003
2323,30766,30766.3.13:00.120/0,3,13,0,13,0,120,40.428,-3.7039
2324,30766,30766.0.10:50.30/0,0,10,50,10,50,30,40.428,-3.7039
2324,30766,30766.1.10:50.30/0,1,10,50,10,50,30,40.428,-3.7039
2324,30766,30766.2.10:50.30/0,2,10,50,10,50,30,40.428,-3.7039
2324,30766,30766.4.10:50.30/0,4,10,50,10,50,30,40.428,-3.7039
2325,31857,31857.2.11:10.120/0,2,11,10,11,10,120,40.429,-3.7038
2326,37918,37918.1.09:00.120/0,1,9,0,9,0,120,40.428,-3.7079
2327,48171,48171.2.14:00.60/0,2,14,0,14,0,60,40.424,-3.7107
2328,48184,48184.2.14:00.60/0,2,14,0,14,0,60,40.424,-3.7107
2329,53152,53152.1.11:40.90/0,1,11,40,11,40,90,40.429,-3.7038
2329,53152,53152.3.11:05.90/0,3,11,5,11,5,90,40.429,-3.7038
2329,53152,53152.4.11:05.60/0,4,11,5,11,5,60,40.429,-3.7038
2330,884,884.1.11:45.90/0,1,11,45,11,45,90,40.428,-3.7051
2331,15360,15360.2.11:30.120/0,2,11,30,11,30,120,40.377,-3.776
2332,16385,16385.1.10:10.120/0,1,10,10,10,10,120,40.38,-3.7773
2333,24445,24445.0.09:00.60/0,0,9,0,9,0,60,40.378,-3.7713
2333,24445,24445.1.09:00.60/0,1,9,0,9,0,60,40.378,-3.7713
2333,24445,24445.2.08:30.90/0,2,8,30,8,30,90,40.378,-3.7713
2333,24445,24445.3.09:00.60/0,3,9,0,9,0,60,40.378,-3.7713
2333,24445,24445.4.09:00.60/0,4,9,0,9,0,60,40.378,-3.7713
2334,25583,25583.4.12:50.120/0,4,12,50,12,50,120,40.38,-3.778
2335,34287,34287.3.12:30.120/0,3,12,30,12,30,120,40.378,-3.7689
2336,52199,52199.4.09:55.60/0,4,9,55,9,55,60,40.417,-3.7003
2337,6493,6493.0.12:20.180/0,0,12,20,12,20,180,40.378,-3.7728
2337,6493,6493.1.12:20.60/0,1,12,20,12,20,60,40.378,-3.7728
2337,6493,6493.3.11:20.60/0,3,11,20,11,20,60,40.378,-3.7728
2337,6493,6493.4.11:40.60/0,4,11,40,11,40,60,40.378,-3.7728
2338,7019,7019.0.10:10.120/0,0,10,10,10,10,120,40.38,-3.7741
2338,7019,7019.3.10:10.60/0,3,10,10,10,10,60,40.38,-3.7741
2339,15389,15389.0.13:30.90/0,0,13,30,13,30,90,40.428,-3.7022
2339,15389,15389.2.11:20.90/0,2,11,20,11,20,90,40.428,-3.7022
2339,15389,15389.4.11:20.90/0,4,11,20,11,20,90,40.428,-3.7022
2340,2495,2495.2.09:40.120/0,2,9,40,9,40,120,40.423,-3.6984
2341,2509,2509.1.09:10.120/0,1,9,10,9,10,120,40.423,-3.6956
2342,268,268.0.08:00.60/0,0,8,0,8,0,60,40.423,-3.6999
2342,268,268.1.08:00.60/0,1,8,0,8,0,60,40.423,-3.6999
2342,268,268.2.08:00.60/0,2,8,0,8,0,60,40.423,-3.6999
2342,268,268.3.08:00.60/0,3,8,0,8,0,60,40.423,-3.6999
2342,268,268.4.08:00.60/0,4,8,0,8,0,60,40.423,-3.6999
2343,36933,36933.0.11:20.120/0,0,11,20,11,20,120,40.423,-3.6998
2344,37459,37459.2.13:00.120/0,2,13,0,13,0,120,40.424,-3.6956
2345,43244,43244.0.09:10.120/0,0,9,10,9,10,120,40.423,-3.6983
2345,43244,43244.4.09:10.120/0,4,9,10,9,10,120,40.423,-3.6983
2346,43285,43285.4.13:00.120/0,4,13,0,13,0,120,40.423,-3.6997
2347,44071,44071.3.09:10.120/0,3,9,10,9,10,120,40.422,-3.6989
2348,47955,47955.1.11:20.120/0,1,11,20,11,20,120,40.428,-3.7011
2348,47955,47955.3.11:20.120/0,3,11,20,11,20,120,40.428,-3.7011
2349,10049,10049.0.08:00.90/0,0,8,0,8,0,90,40.403,-3.7478
2349,10049,10049.1.08:00.90/0,1,8,0,8,0,90,40.403,-3.7478
2349,10049,10049.2.08:00.90/0,2,8,0,8,0,90,40.403,-3.7478
2349,10049,10049.3.08:00.90/0,3,8,0,8,0,90,40.403,-3.7478
2349,10049,10049.4.08:00.90/0,4,8,0,8,0,90,40.403,-3.7478
2350,16796,16796.0.09:30.60/0,0,9,30,9,30,60,40.403,-3.7478
2350,16796,16796.1.09:30.90/0,1,9,30,9,30,90,40.403,-3.7478
2350,16796,16796.2.09:30.90/0,2,9,30,9,30,90,40.403,-3.7478
2350,16796,16796.3.09:30.90/0,3,9,30,9,30,90,40.403,-3.7478
2350,16796,16796.4.09:30.60/0,4,9,30,9,30,60,40.403,-3.7478
2351,3918,3918.0.10:35.120/0,0,10,35,10,35,120,40.406,-3.7451
2351,3918,3918.1.11:10.120/0,1,11,10,11,10,120,40.406,-3.7451
2351,3918,3918.2.11:05.120/0,2,11,5,11,5,120,40.406,-3.7451
2351,3918,3918.3.11:10.120/0,3,11,10,11,10,120,40.406,-3.7451
2351,3918,3918.4.12:45.120/0,4,12,45,12,45,120,40.406,-3.7451
2352,9545,9545.4.10:40.120/0,4,10,40,10,40,120,40.243,-3.6907
2353,12928,12928.3.11:20.120/0,3,11,20,11,20,120,40.383,-3.7807
2354,23039,23039.5.12:00.90/0,5,12,0,12,0,90,40.375,-3.7744
2355,26642,26642.3.10:10.60/0,3,10,10,10,10,60,40.376,-3.7802
2356,2905,2905.1.13:10.120/0,1,13,10,13,10,120,40.383,-3.7807
2357,30816,30816.5.09:00.30/0,5,9,0,9,0,30,40.493,-4.1675
2358,33247,33247.2.08:30.120/0,2,8,30,8,30,120,40.376,-3.7802
2359,35012,35012.4.12:40.90/0,4,12,40,12,40,90,40.417,-3.7003
2360,3532,3532.0.12:40.120/0,0,12,40,12,40,120,40.383,-3.7831
2361,6589,6589.3.08:00.120/0,3,8,0,8,0,120,40.381,-3.7774
2362,6978,6978.0.08:30.120/0,0,8,30,8,30,120,40.38,-3.7811
2362,6978,6978.4.08:30.120/0,4,8,30,8,30,120,40.38,-3.7811
2363,7014,7014.5.10:00.120/0,5,10,0,10,0,120,40.417,-3.7003
2364,7053,7053.0.10:40.60/0,0,10,40,10,40,60,40.377,-3.7829
2364,7053,7053.2.10:40.60/0,2,10,40,10,40,60,40.377,-3.7829
2364,7053,7053.4.10:40.60/0,4,10,40,10,40,60,40.377,-3.7829
2365,7662,7662.0.11:40.60/0,0,11,40,11,40,60,40.417,-3.7003
2365,7662,7662.2.11:50.120/0,2,11,50,11,50,120,40.417,-3.7003
2365,7662,7662.4.11:40.60/0,4,11,40,11,40,60,40.417,-3.7003
2366,18144,18144.0.08:00.90/0,0,8,0,8,0,90,40.464,-3.7188
2366,18144,18144.1.08:00.90/0,1,8,0,8,0,90,40.464,-3.7188
2366,18144,18144.2.08:00.90/0,2,8,0,8,0,90,40.464,-3.7188
2366,18144,18144.3.08:00.90/0,3,8,0,8,0,90,40.464,-3.7188
2366,18144,18144.4.08:00.90/0,4,8,0,8,0,90,40.464,-3.7188
2367,30611,30611.1.12:45.120/0,1,12,45,12,45,120,40.466,-3.7112
2368,34934,34934.0.14:40.60/0,0,14,40,14,40,60,40.462,-3.7085
2368,34934,34934.1.14:40.60/0,1,14,40,14,40,60,40.462,-3.7085
2368,34934,34934.2.14:40.60/0,2,14,40,14,40,60,40.462,-3.7085
2368,34934,34934.3.14:40.60/0,3,14,40,14,40,60,40.462,-3.7085
2368,34934,34934.4.14:40.60/0,4,14,40,14,40,60,40.462,-3.7085
2369,4045,4045.1.13:00.120/0,1,13,0,13,0,120,40.464,-3.7182
2370,48964,48964.0.11:00.180/0,0,11,0,11,0,180,40.463,-3.7167
2370,48964,48964.2.11:00.150/0,2,11,0,11,0,150,40.463,-3.7167
2370,48964,48964.4.11:00.150/0,4,11,0,11,0,150,40.463,-3.7167
2371,7489,7489.3.11:00.120/0,3,11,0,11,0,120,40.453,-3.9973
2372,7941,7941.0.10:00.60/0,0,10,0,10,0,60,40.471,-3.7247
2372,7941,7941.1.10:00.60/0,1,10,0,10,0,60,40.471,-3.7247
2372,7941,7941.2.10:00.60/0,2,10,0,10,0,60,40.471,-3.7247
2372,7941,7941.3.10:00.60/0,3,10,0,10,0,60,40.471,-3.7247
2372,7941,7941.4.10:00.60/0,4,10,0,10,0,60,40.471,-3.7247
2373,13586,13586.2.09:00.120/0,2,9,0,9,0,120,40.417,-3.7003
2374,19605,19605.4.11:00.120/0,4,11,0,11,0,120,40.417,-3.7003
2375,32428,32428.1.13:00.120/0,1,13,0,13,0,120,40.417,-3.7003
2375,32428,32428.4.13:00.120/0,4,13,0,13,0,120,40.417,-3.7003
2376,33133,33133.1.09:00.120/0,1,9,0,9,0,120,40.417,-3.7003
2376,33133,33133.4.09:00.120/0,4,9,0,9,0,120,40.417,-3.7003
2377,33994,33994.0.08:00.60/0,0,8,0,8,0,60,40.417,-3.7003
2377,33994,33994.1.08:00.60/0,1,8,0,8,0,60,40.417,-3.7003
2377,33994,33994.2.08:00.60/0,2,8,0,8,0,60,40.417,-3.7003
2377,33994,33994.4.08:00.60/0,4,8,0,8,0,60,40.417,-3.7003
2378,33994,33994.0.09:00.120/0,0,9,0,9,0,120,40.417,-3.7003
2379,42940,42940.3.09:00.180/0,3,9,0,9,0,180,40.417,-3.7003
2380,43220,43220.3.12:00.120/0,3,12,0,12,0,120,40.417,-3.7003
2381,43591,43591.1.11:00.120/0,1,11,0,11,0,120,40.417,-3.7003
2382,45552,45552.0.11:00.120/0,0,11,0,11,0,120,40.433,-3.7146
2383,47011,47011.2.08:00.120/0,2,8,0,8,0,120,40.43,-3.7047
2384,49709,49709.0.13:00.150/0,0,13,0,13,0,150,40.432,-3.7135
2385,9849,9849.2.13:00.120/0,2,13,0,13,0,120,40.432,-3.7174
2386,20181,20181.0.20:30.30/0,0,20,30,20,30,30,40.435,-3.7156
2386,20181,20181.1.20:30.30/0,1,20,30,20,30,30,40.435,-3.7156
2386,20181,20181.2.20:30.30/0,2,20,30,20,30,30,40.435,-3.7156
2386,20181,20181.3.20:30.30/0,3,20,30,20,30,30,40.435,-3.7156
2386,20181,20181.4.20:30.30/0,4,20,30,20,30,30,40.435,-3.7156
2387,21985,21985.1.12:00.120/0,1,12,0,12,0,120,40.417,-3.7003
2388,29768,29768.2.12:00.120/0,2,12,0,12,0,120,40.436,-3.7056
2388,29768,29768.4.12:00.120/0,4,12,0,12,0,120,40.436,-3.7056
2389,31237,31237.0.18:00.60/0,0,18,0,18,0,60,40.436,-3.7142
2389,31237,31237.2.18:00.60/0,2,18,0,18,0,60,40.436,-3.7142
2389,31237,31237.4.18:00.60/0,4,18,0,18,0,60,40.436,-3.7142
2390,36302,36302.0.12:00.60/0,0,12,0,12,0,60,40.438,-3.7142
2390,36302,36302.3.12:00.90/0,3,12,0,12,0,90,40.438,-3.7142
2391,4282,4282.0.09:00.180/0,0,9,0,9,0,180,40.438,-3.7152
2391,4282,4282.1.09:00.180/0,1,9,0,9,0,180,40.438,-3.7152
2391,4282,4282.2.09:00.180/0,2,9,0,9,0,180,40.438,-3.7152
2391,4282,4282.3.09:00.180/0,3,9,0,9,0,180,40.438,-3.7152
2391,4282,4282.4.09:00.180/0,4,9,0,9,0,180,40.438,-3.7152
2392,47754,47754.0.19:00.60/0,0,19,0,19,0,60,40.44,-3.7159
2392,47754,47754.1.19:00.90/0,1,19,0,19,0,90,40.44,-3.7159
2392,47754,47754.2.19:00.60/0,2,19,0,19,0,60,40.44,-3.7159
2392,47754,47754.3.19:00.90/0,3,19,0,19,0,90,40.44,-3.7159
2392,47754,47754.4.19:00.60/0,4,19,0,19,0,60,40.44,-3.7159
2393,11427,11427.0.08:00.60/0,0,8,0,8,0,60,40.41,-3.7399
2393,11427,11427.1.08:00.60/0,1,8,0,8,0,60,40.41,-3.7399
2393,11427,11427.2.08:00.60/0,2,8,0,8,0,60,40.41,-3.7399
2393,11427,11427.3.08:00.60/0,3,8,0,8,0,60,40.41,-3.7399
2393,11427,11427.4.08:00.60/0,4,8,0,8,0,60,40.41,-3.7399
2394,15613,15613.0.12:00.120/0,0,12,0,12,0,120,40.405,-3.7437
2394,15613,15613.3.12:00.120/0,3,12,0,12,0,120,40.405,-3.7437
2395,2618,2618.0.09:30.120/0,0,9,30,9,30,120,40.417,-3.7003
2395,2618,2618.3.09:30.120/0,3,9,30,9,30,120,40.417,-3.7003
2396,33288,33288.2.13:30.120/0,2,13,30,13,30,120,40.406,-3.7428
2396,33288,33288.4.12:30.120/0,4,12,30,12,30,120,40.406,-3.7428
2397,34548,34548.1.14:00.120/0,1,14,0,14,0,120,40.407,-3.7379
2397,34548,34548.3.14:00.120/0,3,14,0,14,0,120,40.407,-3.7379
2398,3848,3848.1.12:00.120/0,1,12,0,12,0,120,40.409,-3.7318
2399,46049,46049.0.13:30.120/0,0,13,30,13,30,120,40.408,-3.7326
2399,46049,46049.2.11:20.60/0,2,11,20,11,20,60,40.408,-3.7326
2399,46049,46049.4.11:20.120/0,4,11,20,11,20,120,40.408,-3.7326
2400,46050,46050.2.12:20.60/0,2,12,20,12,20,60,40.408,-3.7326
2401,5997,5997.1.09:50.120/0,1,9,50,9,50,120,40.41,-3.736
2401,5997,5997.4.10:20.120/0,4,10,20,10,20,120,40.41,-3.736
2402,9613,9613.2.09:50.120/0,2,9,50,9,50,120,40.408,-3.7404
2403,12173,12173.0.08:30.60/0,0,8,30,8,30,60,40.379,-3.7818
2403,12173,12173.2.08:30.60/0,2,8,30,8,30,60,40.379,-3.7818
2403,12173,12173.4.08:30.60/0,4,8,30,8,30,60,40.379,-3.7818
2404,13857,13857.1.12:00.120/0,1,12,0,12,0,120,40.376,-3.7776
2405,24289,24289.0.12:15.120/0,0,12,15,12,15,120,40.382,-3.7809
2405,24289,24289.3.12:15.120/0,3,12,15,12,15,120,40.382,-3.7809
2406,53401,53401.2.12:30.60/0,2,12,30,12,30,60,40.417,-3.7003
2407,5524,5524.0.10:00.120/0,0,10,0,10,0,120,40.378,-3.7771
2407,5524,5524.1.10:00.120/0,1,10,0,10,0,120,40.378,-3.7771
2407,5524,5524.3.10:00.120/0,3,10,0,10,0,120,40.378,-3.7771
2407,5524,5524.4.10:00.60/0,4,10,0,10,0,60,40.378,-3.7771
